Período: 20262;Emitido em: 22/07/2026 08:33 h; Data da última atualização: 22/07/2026 07:50h;
Critérios da busca: 
Não foi especificado nenhum critério de busca
Disciplina;Nome da disciplina;Professor;Créd;Turma;Destino;Vag;Turno;Horário/Sala;Horas a Distância;SHF;Horas de extensão;Pré-Req;Depto;
DSG1902; DOCUMENTACAO PROJ TCC DESIG ;FLAVIA NIZIA DA FONSECA RIBEIRO;2;1AD;ART;13;I;QUA 11-13   ;0;0;0; SIM ;ART;
DSG1910; ANTEPROJETO FINAL COMUN/ARTE ;CARLOS EDUARDO FELIX DA COSTA;3;1AA;ECA;4;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1910; ANTEPROJETO FINAL COMUN/ARTE ;ROBERTA PORTAS GONCALVES RODRIGUES;3;1AB;ECA;8;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1910; ANTEPROJETO FINAL COMUN/ARTE ;CARLOS EDUARDO FELIX DA COSTA;3;1AA;ECV;1;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1910; ANTEPROJETO FINAL COMUN/ARTE ;ROBERTA PORTAS GONCALVES RODRIGUES;3;1AB;ECV;1;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1911; ANTEPROJETO FINAL CORPO E MODA ;NILTON GONCALVES GAMBA JUNIOR;3;1AA;ECM;9;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1911; ANTEPROJETO FINAL CORPO E MODA ;NILTON GONCALVES GAMBA JUNIOR;3;1AA;MOD;1;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1912; ANTEPROJETO FINAL ESTRA-GESTAO ;MARIA MANUELA RUPP QUARESMA;3;1AA;EEG;9;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1913; ANTEPROJETO FINAL EXP/DIGITAL ;CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES;3;1AA;DIG;1;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1913; ANTEPROJETO FINAL EXP/DIGITAL ;CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES;3;1AA;EID;9;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1914; ANTEPROJETO FINAL PROD INOVACA ;JORGE ROBERTO LOPES DOS SANTOS;3;1AA;EPI;7;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1914; ANTEPROJETO FINAL PROD INOVACA ;JORGE ROBERTO LOPES DOS SANTOS;3;1AA;EPP;1;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1915; ANTEPROJETO FINAL SUSTENTABILI ;JACKELINE LIMA FARBIARZ;3;1AA;ESA;12;I;QUA 08-11   ;0;0;0; SIM ;ART;
DSG1920; PROJ FINAL COMUNICACAO E ARTE ;GILBERTO MENDES CORREIA JUNIOR;8;1AA;ECA;0;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1920; PROJ FINAL COMUNICACAO E ARTE ;NILTON GONCALVES GAMBA JUNIOR;8;1AB;ECA;5;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1920; PROJ FINAL COMUNICACAO E ARTE ;GILBERTO MENDES CORREIA JUNIOR;8;1AA;ECV;1;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1920; PROJ FINAL COMUNICACAO E ARTE ;NILTON GONCALVES GAMBA JUNIOR;8;1AB;ECV;1;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1921; PROJETO FINAL CORPO E MODA ;ISABEL MARTINS MOREIRA;8;1AA;ECM;8;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1921; PROJETO FINAL CORPO E MODA ;ISABEL MARTINS MOREIRA;8;1AA;MOD;1;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1922; PROJ FINAL ESTRATEGIA E GESTAO ;FELIPE RANGEL CARNEIRO;8;1AA;EEG;6;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1923; PROJ FINAL EXPERIENCIA DIGITA ;JOAO DE SA BONELLI;8;1AA;DIG;0;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1923; PROJ FINAL EXPERIENCIA DIGITA ;JOAO DE SA BONELLI;8;1AA;EID;11;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1924; PROJ FINAL PRODUTO INOVACAO ;CLAUDIA HABIB KAYAT;8;1AA;EPI;7;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1924; PROJ FINAL PRODUTO INOVACAO ;CLAUDIA HABIB KAYAT;8;1AA;EPP;1;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1925; PROJ FINAL SUSTENT AMBIENTAL ;CARLO FRANZATO;8;1AA;ESA;12;I;SEG 09-13   QUA 09-13   ;0;0;0; SIM ;ART;
DSG1927; MODA E GESTÃO ;BARBARA DE OLIVEIRA E CRUZ;2;1AA;ART;6;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1927; MODA E GESTÃO ;BARBARA DE OLIVEIRA E CRUZ;2;1AA;CCI;0;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1927; MODA E GESTÃO ;BARBARA DE OLIVEIRA E CRUZ;2;1AA;QQC;0;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1930; MATERIAIS E PROCESSO CIRCULAR ;DANIEL MALAGUTI CAMPOS;4;1AA;ART;7;I;SEX 13-17   ;0;0;0;NÃO;ART;
DSG1930; MATERIAIS E PROCESSO CIRCULAR ;DANIEL MALAGUTI CAMPOS;4;1AA;CCI;1;I;SEX 13-17   ;0;0;0;NÃO;ART;
DSG1930; MATERIAIS E PROCESSO CIRCULAR ;DANIEL MALAGUTI CAMPOS;4;1AA;QQC;5;I;SEX 13-17   ;0;0;0;NÃO;ART;
DSG1931; EMPREENDEDORISMO EM DESIGN ;GUILHERME AZEVEDO TOLEDO;4;1AA;ART;4;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1931; EMPREENDEDORISMO EM DESIGN ;GUILHERME AZEVEDO TOLEDO;4;1AA;CCI;0;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1931; EMPREENDEDORISMO EM DESIGN ;GUILHERME AZEVEDO TOLEDO;4;1AA;QQC;1;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1932; PROSPECCAO-ESCASSEZ-INCERTEZA ;CARLOS EDUARDO FELIX DA COSTA;4;1AA;ART;10;I;QUA 13-17   ;0;0;0;NÃO;ART;
DSG1932; PROSPECCAO-ESCASSEZ-INCERTEZA ;CARLOS EDUARDO FELIX DA COSTA;4;1AA;CCI;0;I;QUA 13-17   ;0;0;0;NÃO;ART;
DSG1932; PROSPECCAO-ESCASSEZ-INCERTEZA ;CARLOS EDUARDO FELIX DA COSTA;4;1AA;QQC;5;I;QUA 13-17   ;0;0;0;NÃO;ART;
DSG1933; DESIGN PERSPECTIVA DECOLONIAL ;LUCIANA BARBOSA DE SOUSA;2;1AA;ART;9;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1933; DESIGN PERSPECTIVA DECOLONIAL ;LUCIANA BARBOSA DE SOUSA;2;1AA;QQC;5;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1936; DIVERSI HUMAN-DESIGN INCLUSIVO ;RENATA MATTOS EYER DE ARAUJO;4;1AA;ART;9;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1936; DIVERSI HUMAN-DESIGN INCLUSIVO ;RENATA MATTOS EYER DE ARAUJO;4;1AA;CCI;1;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1936; DIVERSI HUMAN-DESIGN INCLUSIVO ;RENATA MATTOS EYER DE ARAUJO;4;1AA;QQC;8;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1943; LINGUAGEM DA FORMA ;CLAUDIO FREITAS DE MAGALHAES;4;1AA;ART;6;I;SEX 09-13   ;0;0;0;NÃO;ART;
DSG1943; LINGUAGEM DA FORMA ;CLAUDIO FREITAS DE MAGALHAES;4;1AA;QQC;4;I;SEX 09-13   ;0;0;0;NÃO;ART;
DSG1944; PROCESSOS CRIATIVOS AVANCADOS ;CLAUDIA HABIB KAYAT;2;1AA;ART;13;I;QUI 07-09   ;0;0;0;NÃO;ART;
DSG1944; PROCESSOS CRIATIVOS AVANCADOS ;CLAUDIA HABIB KAYAT;2;1AA;CCI;0;I;QUI 07-09   ;0;0;0;NÃO;ART;
DSG1944; PROCESSOS CRIATIVOS AVANCADOS ;CLAUDIA HABIB KAYAT;2;1AA;QQC;5;I;QUI 07-09   ;0;0;0;NÃO;ART;
DSG1945; PROCESSOS DE MANUFATURA ;GUILHERME LORENZONI DE ALMEIDA;2;1AA;ART;9;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1945; PROCESSOS DE MANUFATURA ;GUILHERME LORENZONI DE ALMEIDA;2;1AA;QQC;5;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1946; MODA E O CORPO CONTEMPORANEO ;LUIZA FERRO COSTA MARCIER;4;1AA;ART;4;I;TER 09-11   QUI 09-11   ;0;0;0;NÃO;ART;
DSG1946; MODA E O CORPO CONTEMPORANEO ;LUIZA FERRO COSTA MARCIER;4;1AA;QQC;4;I;TER 09-11   QUI 09-11   ;0;0;0;NÃO;ART;
DSG1948; CARTOGRAFIAS-CORPO NA CIDADE ;SILVIA HELENA SOARES DA COSTA;2;1AA;ART;4;I;SEX 07-09   ;0;0;0;NÃO;ART;
DSG1948; CARTOGRAFIAS-CORPO NA CIDADE ;SILVIA HELENA SOARES DA COSTA;2;1AA;QQC;4;I;SEX 07-09   ;0;0;0;NÃO;ART;
DSG1951; DESIGN ESPECULATIVO: CENARIOS ;CARLO FRANZATO;4;1AA;ART;13;I;QUI 09-13   ;0;0;0;NÃO;ART;
DSG1951; DESIGN ESPECULATIVO: CENARIOS ;CARLO FRANZATO;4;1AA;QQC;5;I;QUI 09-13   ;0;0;0;NÃO;ART;
DSG1952; DESIGN E NARRATIVA ;RIAN OLIVEIRA REZENDE;4;1AA;ART;0;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1952; DESIGN E NARRATIVA ;RIAN OLIVEIRA REZENDE;4;1AA;CCI;1;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1952; DESIGN E NARRATIVA ;RIAN OLIVEIRA REZENDE;4;1AA;QQC;0;I;QUI 07-11   ;0;0;0;NÃO;ART;
DSG1953; CONECT INTERATIV ARTES DESIGN ;JOAO DE SA BONELLI;2;1AA;ART;0;I;SEX 07-09   ;0;0;0;NÃO;ART;
DSG1954; CORPO E TECNOLOGIA ;MARIA ELOISA DE JESUS CONCEICAO;2;1AA;ART;9;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1954; CORPO E TECNOLOGIA ;MARIA ELOISA DE JESUS CONCEICAO;2;1AA;QQC;5;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1956; UX/INTERACAO HUMANO-TECNOLOGIA ;CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES;2;1AA;ART;3;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1956; UX/INTERACAO HUMANO-TECNOLOGIA ;CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES;2;1AA;QQC;1;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1957; DESIGN E INTELIGEN ARTIFICIAL ;MARCELO FERNANDES PEREIRA;2;1AA;ART;9;I;QUI 09-11   ;0;0;0;NÃO;ART;
DSG1957; DESIGN E INTELIGEN ARTIFICIAL ;MARCELO FERNANDES PEREIRA;2;1AB;ART;10;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1957; DESIGN E INTELIGEN ARTIFICIAL ;MARCELO FERNANDES PEREIRA;2;1AB;CCI;0;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1957; DESIGN E INTELIGEN ARTIFICIAL ;MARCELO FERNANDES PEREIRA;2;1AA;QQC;0;I;QUI 09-11   ;0;0;0;NÃO;ART;
DSG1958; MULTIMOD MULTISSENSORIALIDADE ;JULIETA COSTA SOBRAL;4;1AA;ART;5;I;QUI 11-15   ;0;0;0;NÃO;ART;
DSG1958; MULTIMOD MULTISSENSORIALIDADE ;JULIETA COSTA SOBRAL;4;1AA;CCI;0;I;QUI 11-15   ;0;0;0;NÃO;ART;
DSG1958; MULTIMOD MULTISSENSORIALIDADE ;JULIETA COSTA SOBRAL;4;1AA;QQC;0;I;QUI 11-15   ;0;0;0;NÃO;ART;
DSG1959; DISF/DESCONST/DESCONTINUIDADE ;EVELYN GRUMACH;2;1AA;ART;7;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1959; DISF/DESCONST/DESCONTINUIDADE ;EVELYN GRUMACH;2;1AA;CCI;1;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1959; DISF/DESCONST/DESCONTINUIDADE ;EVELYN GRUMACH;2;1AA;QQC;5;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1961; PROD. CULTURAL/ARTES E DESIGN ;CLEMENTINO LUIZ DE JESUS JUNIOR;2;1AA;ART;7;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1961; PROD. CULTURAL/ARTES E DESIGN ;CLEMENTINO LUIZ DE JESUS JUNIOR;2;1AA;CCI;1;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1961; PROD. CULTURAL/ARTES E DESIGN ;CLEMENTINO LUIZ DE JESUS JUNIOR;2;1AA;QQC;3;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1962; DESIGN ESTRATEGICO ;GUILHERME AZEVEDO TOLEDO;4;1AA;ART;11;I;SEX 09-13   ;0;0;0;NÃO;ART;
DSG1962; DESIGN ESTRATEGICO ;GUILHERME AZEVEDO TOLEDO;4;1AA;QQC;4;I;SEX 09-13   ;0;0;0;NÃO;ART;
DSG1964; GESTAO DO DESIGN DIGITAL ;GILBERTO MENDES CORREIA JUNIOR;2;1AA;ART;10;I;QUI 07-09   ;0;0;0;NÃO;ART;
DSG1964; GESTAO DO DESIGN DIGITAL ;GILBERTO MENDES CORREIA JUNIOR;2;1AA;QQC;5;I;QUI 07-09   ;0;0;0;NÃO;ART;
DSG1965; O NEXO DESIGN E INOVACAO ;FELIPE RANGEL CARNEIRO;2;1AA;ART;13;I;QUA 07-09   ;0;0;0;NÃO;ART;
DSG1965; O NEXO DESIGN E INOVACAO ;FELIPE RANGEL CARNEIRO;2;1AA;CCI;1;I;QUA 07-09   ;0;0;0;NÃO;ART;
DSG1965; O NEXO DESIGN E INOVACAO ;FELIPE RANGEL CARNEIRO;2;1AA;QQC;5;I;QUA 07-09   ;0;0;0;NÃO;ART;
DSG1966; REALIDADES DIGITAIS ;BERNARDO GOMES ALEVATO;3;1AA;ART;11;I;QUI 07-09   ;0;1;0;NÃO;ART;
DSG1966; REALIDADES DIGITAIS ;BERNARDO GOMES ALEVATO;3;1AA;QQC;2;I;QUI 07-09   ;0;1;0;NÃO;ART;
DSG1969; ANIMACAO ;MIGUEL SANTOS DE CARVALHO;2;1AA;ART;6;I;QUI 11-13   ;0;0;0;NÃO;ART;
DSG1971; PRATICA ANTECIP SUST HUM SOC ;LUIS VICENTE BARROS CARDOSO DE MELO;2;1AA;ART;0;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1971; PRATICA ANTECIP SUST HUM SOC ;LUIS VICENTE BARROS CARDOSO DE MELO;2;1AA;QQC;0;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1973; LAB:ESTRUT-SIST COLABORATIVO ;DANIEL MALAGUTI CAMPOS;2;1AA;ART;11;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1973; LAB:ESTRUT-SIST COLABORATIVO ;DANIEL MALAGUTI CAMPOS;2;1AA;QQC;3;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1974; BIOMIMETICA ;JOAO VICTOR AZEVEDO DE MENEZES C DE MELO;2;1AA;ART;5;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1974; BIOMIMETICA ;JOAO VICTOR AZEVEDO DE MENEZES C DE MELO;2;1AA;CCI;1;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1974; BIOMIMETICA ;JOAO VICTOR AZEVEDO DE MENEZES C DE MELO;2;1AA;QQC;8;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1975; LAB: INOVACAO EM PRODUTOS ;JORGE ROBERTO LOPES DOS SANTOS;2;1AA;ART;9;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1975; LAB: INOVACAO EM PRODUTOS ;JORGE ROBERTO LOPES DOS SANTOS;2;1AA;QQC;3;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1977; DESIGN DE EMBALAGEM ;CLAUDIA HABIB KAYAT;2;1AA;ART;0;I;SEX 07-09   ;0;0;0;NÃO;ART;
DSG1977; DESIGN DE EMBALAGEM ;CLAUDIA HABIB KAYAT;2;1AA;CCI;1;I;SEX 07-09   ;0;0;0;NÃO;ART;
DSG1977; DESIGN DE EMBALAGEM ;CLAUDIA HABIB KAYAT;2;1AA;QQC;0;I;SEX 07-09   ;0;0;0;NÃO;ART;
DSG1978; MOBILIARIO ;LEONARDO MIGUEZ LATTAVO;2;1AA;ART;8;I;QUI 09-11   ;0;0;0;NÃO;ART;
DSG1978; MOBILIARIO ;LEONARDO MIGUEZ LATTAVO;2;1AA;CCI;1;I;QUI 09-11   ;0;0;0;NÃO;ART;
DSG1978; MOBILIARIO ;LEONARDO MIGUEZ LATTAVO;2;1AA;QQC;0;I;QUI 09-11   ;0;0;0;NÃO;ART;
DSG1979; MOBILIARIO URBANO ;AUGUSTO SEIBEL MACHADO;2;1AA;ART;10;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1979; MOBILIARIO URBANO ;AUGUSTO SEIBEL MACHADO;2;1AA;QQC;2;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1981; LAB:FORMA TRIDIMENSIONAL MODA ;WALVYKER ALVES DE SOUZA;2;1AA;ART;6;I;QUI 07-09   ;0;0;0;NÃO;ART;
DSG1981; LAB:FORMA TRIDIMENSIONAL MODA ;WALVYKER ALVES DE SOUZA;2;1AA;QQC;3;I;QUI 07-09   ;0;0;0;NÃO;ART;
DSG1982; LABORATORIO DE ESTAMPARIA ;ISABEL MARTINS MOREIRA;4;1AA;ART;0;I;SEX 09-13   ;0;0;0;NÃO;ART;
DSG1982; LABORATORIO DE ESTAMPARIA ;ISABEL MARTINS MOREIRA;4;1AA;QQC;1;I;SEX 09-13   ;0;0;0;NÃO;ART;
DSG1983; LAB: ADORNO CONTEMPORANEO ;IRINA ARAGAO DOS SANTOS;2;1AA;ART;6;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1983; LAB: ADORNO CONTEMPORANEO ;IRINA ARAGAO DOS SANTOS;2;1AA;CCI;0;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1983; LAB: ADORNO CONTEMPORANEO ;IRINA ARAGAO DOS SANTOS;2;1AA;QQC;5;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1985; ACESSORIO MODA EXTENSAO CORPO ;GABRIELLA FERREIRA CHAVES VACCARI;2;1AA;ART;8;I;QUA 07-09   ;0;0;0;NÃO;ART;
DSG1985; ACESSORIO MODA EXTENSAO CORPO ;GABRIELLA FERREIRA CHAVES VACCARI;2;1AA;QQC;4;I;QUA 07-09   ;0;0;0;NÃO;ART;
DSG1987; PROTOTIPAGEM-DESIGN DE SERVICO ;GABRIELLA FERREIRA CHAVES VACCARI;2;1AA;ART;4;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1987; PROTOTIPAGEM-DESIGN DE SERVICO ;GABRIELLA FERREIRA CHAVES VACCARI;2;1AA;QQC;5;I;TER 09-11   ;0;0;0;NÃO;ART;
DSG1990; JOGOS DIGITAIS ;GUILHERME DE ALMEIDA XAVIER;2;1AA;ART;5;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1990; JOGOS DIGITAIS ;GUILHERME DE ALMEIDA XAVIER;2;1AA;QQC;3;I;SEX 09-11   ;0;0;0;NÃO;ART;
DSG1991; VISUALIZACAO DE DADOS ;JOAO DE SA BONELLI;2;1AA;ART;0;I;SEX 11-13   ;0;0;0;NÃO;ART;
DSG1991; VISUALIZACAO DE DADOS ;JOAO DE SA BONELLI;2;1AB;ART;0;I;QUA 07-09   ;0;0;0;NÃO;ART;
DSG1991; VISUALIZACAO DE DADOS ;JOAO DE SA BONELLI;2;1AA;QQC;0;I;SEX 11-13   ;0;0;0;NÃO;ART;
DSG1991; VISUALIZACAO DE DADOS ;JOAO DE SA BONELLI;2;1AB;QQC;0;I;QUA 07-09   ;0;0;0;NÃO;ART;
DSG1992; DESIGN E SOM ;ANDRE WELLER;2;1AA;ART;0;I;TER 07-09   ;0;0;0;NÃO;ART;
DSG1993; DESIGN E LUZ ;ANDRE WELLER;2;1AA;ART;0;I;SEG 07-09   ;0;0;0;NÃO;ART;
DSG1995; REPRESENTACAO IMAGEM-INCLUSAO ;JULIETA COSTA SOBRAL;2;1AA;ART;9;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1995; REPRESENTACAO IMAGEM-INCLUSAO ;MARIA JULIA MORAES PINTO NUNES;2;1AB;ART;15;I;QUI 11-13   ;0;0;0;NÃO;ART;
DSG1995; REPRESENTACAO IMAGEM-INCLUSAO ;JULIETA COSTA SOBRAL;2;1AA;CCI;0;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1995; REPRESENTACAO IMAGEM-INCLUSAO ;MARIA JULIA MORAES PINTO NUNES;2;1AB;CCI;1;I;QUI 11-13   ;0;0;0;NÃO;ART;
DSG1996; MODELAGEM VIRTUAL AVANCADA ;GUILHERME LORENZONI DE ALMEIDA;4;1AA;ART;14;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;ART;
DSG1997; FIGURINO E O CORPO NARRATIVO ;SILVIA HELENA SOARES DA COSTA;2;1AA;ART;5;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1997; FIGURINO E O CORPO NARRATIVO ;SILVIA HELENA SOARES DA COSTA;2;1AA;CCI;0;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1997; FIGURINO E O CORPO NARRATIVO ;SILVIA HELENA SOARES DA COSTA;2;1AA;QQC;0;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1998; DESENHO DE MODELO VIVO ;LUCIANA GRETHER DE MELLO CARVALHO;2;1AA;ART;1;I;QUI 11-13   ;0;0;0;NÃO;ART;
DSG1998; DESENHO DE MODELO VIVO ;GABRIELA DE GUSMAO PEREIRA;2;1AB;ART;13;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1998; DESENHO DE MODELO VIVO ;LUCIANA GRETHER DE MELLO CARVALHO;2;1AA;CCI;1;I;QUI 11-13   ;0;0;0;NÃO;ART;
DSG1998; DESENHO DE MODELO VIVO ;GABRIELA DE GUSMAO PEREIRA;2;1AB;CCI;1;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1998; DESENHO DE MODELO VIVO ;LUCIANA GRETHER DE MELLO CARVALHO;2;1AA;QQC;3;I;QUI 11-13   ;0;0;0;NÃO;ART;
DSG1998; DESENHO DE MODELO VIVO ;GABRIELA DE GUSMAO PEREIRA;2;1AB;QQC;0;I;TER 11-13   ;0;0;0;NÃO;ART;
DSG1999; CRIACAO/TRATAMENTO DE IMAGEM ;LUIZ EDUARDO DUTRA COELHO DA ROCHA;3;1AA;ART;7;I;QUI 13-16   ;0;0;0;NÃO;ART;
DSG1999; CRIACAO/TRATAMENTO DE IMAGEM ;GUILHERME DE ALMEIDA XAVIER;3;1AB;ART;10;D;TER 13-16   ;0;0;0;NÃO;ART;
DSG1999; CRIACAO/TRATAMENTO DE IMAGEM ;LUIZ EDUARDO DUTRA COELHO DA ROCHA;3;1AA;CCI;0;I;QUI 13-16   ;0;0;0;NÃO;ART;
DSG1999; CRIACAO/TRATAMENTO DE IMAGEM ;GUILHERME DE ALMEIDA XAVIER;3;1AB;QQC;0;D;TER 13-16   ;0;0;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;ANDERSON ANTONIO PEDROSO;3;1AA;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;CARLOS EDUARDO FELIX DA COSTA;3;1AB;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;CARLO FRANZATO;3;1AC;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES;3;1AD;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;CLAUDIO FREITAS DE MAGALHAES;3;1AE;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;DENISE BERRUEZO PORTINARI;3;1AF;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;JACKELINE LIMA FARBIARZ;3;1AG;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;JORGE ROBERTO LOPES DOS SANTOS;3;1AH;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;LUIZA NOVAES;3;1AI;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;MARIA MANUELA RUPP QUARESMA;3;1AJ;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;NILTON GONCALVES GAMBA JUNIOR;3;1AK;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;RITA MARIA DE SOUZA COUTO;3;1AL;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;ROBERTA PORTAS GONCALVES RODRIGUES;3;1AM;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5001; ESTUDO E PESQUISA MESTRADO I ;HORISTA A CONTRATAR;3;1AN;MDG;20;D;GAVEA;0;3;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;ANDERSON ANTONIO PEDROSO;0;1AA;MDG;20;D; ;0;0;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;CARLOS EDUARDO FELIX DA COSTA;0;1AB;MDG;20;D; ;0;0;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;CARLO FRANZATO;0;1AC;MDG;20;D; ;0;0;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES;0;1AD;MDG;20;D; ;0;0;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;CLAUDIO FREITAS DE MAGALHAES;0;1AE;MDG;20;D; ;0;0;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;DENISE BERRUEZO PORTINARI;0;1AF;MDG;20;D; ;0;0;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;JACKELINE LIMA FARBIARZ;0;1AG;MDG;20;D; ;0;0;0;NÃO;ART;
DSG5002; ESTUDO E PESQUISA MESTRADO II ;JORGE ROBERTO LOPES DOS SANTOS;0;1AH;MDG;20;D; ;0;0;0;NÃO;ART;
